event_id,session_id,user_role,product_name,event_timestamp,event_type,page_section,element_clicked,status,error_type
E01943,S0283,Recycler,Wire Rod,2026-07-01 05:33:44,document_click,Technical Documents,Safety Data Sheet,success,none
E01944,S0283,Recycler,Wire Rod,2026-07-01 05:32:49,tab_click,Packaging,Packaging,success,none
E01945,S0283,Recycler,Wire Rod,2026-07-01 05:32:49,tab_click,Technical Documents,Technical Documents,success,none
E01946,S0283,Recycler,Wire Rod,2026-07-01 05:32:53,page_view,DPP Landing Page,Open DPP Page,success,none
E01947,S0283,Recycler,Wire Rod,2026-07-01 05:32:35,document_click,Technical Documents,Energy Report,success,none
E01948,S0283,Recycler,Wire Rod,2026-07-01 05:34:42,error,Technical Documents,System Error,failed,broken_link
E01949,S0283,Recycler,Wire Rod,2026-07-01 05:32:54,verification,Verify Product Passport,Verify with Spherity,success,none
E01950,S0283,Recycler,Wire Rod,2026-07-01 05:33:29,document_click,Technical Documents,Safety Data Sheet,success,none
E01951,S0284,Customer,Steel Coil A,2026-07-07 09:45:18,export,Export Product Passport,Export as CSV,success,none
E01952,S0284,Customer,Steel Coil A,2026-07-07 09:44:00,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E01953,S0284,Customer,Steel Coil A,2026-07-07 09:44:09,tab_click,General Information,General Information,success,none
E01954,S0284,Customer,Steel Coil A,2026-07-07 09:45:14,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01955,S0284,Customer,Steel Coil A,2026-07-07 09:45:38,page_view,DPP Landing Page,Open DPP Page,success,none
E01956,S0284,Customer,Steel Coil A,2026-07-07 09:43:50,export,Export Product Passport,Export as PDF,success,none
E01957,S0284,Customer,Steel Coil A,2026-07-07 09:44:46,export,Export Product Passport,Export as PDF,success,none
E01958,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:56,tab_click,Technical Documents,Technical Documents,success,none
E01959,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:34,tab_click,Energy Overview,Energy Overview,success,none
E01960,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:53,tab_click,Energy Overview,Energy Overview,success,none
E01961,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:55,tab_click,Machine Energy,Machine Energy,success,none
E01962,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:28:50,tab_click,Machine Energy,Machine Energy,success,none
E01963,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:33,verification,Verify Product Passport,Verify with Spherity,success,none
E01964,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:28:21,page_view,DPP Landing Page,Open DPP Page,success,none
E01965,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:27:37,tab_click,Paint Material,Paint Material,success,none
E01966,S0285,Auditor,Hot Rolled Coil,2026-07-03 21:28:06,tab_click,Technical Documents,Technical Documents,success,none
E01967,S0286,Auditor,The White,2026-07-07 01:35:44,tab_click,Anomalies,Anomalies,success,none
E01968,S0286,Auditor,The White,2026-07-07 01:40:53,document_click,Technical Documents,Energy Report,success,none
E01969,S0286,Auditor,The White,2026-07-07 01:39:40,export,Export Product Passport,Export as PDF,success,none
E01970,S0286,Auditor,The White,2026-07-07 01:37:29,error,Export Product Passport,System Error,failed,api_timeout
E01971,S0286,Auditor,The White,2026-07-07 01:38:22,document_click,Technical Documents,Technical Information,success,none
E01972,S0287,Manufacturer,The White,2026-07-02 17:50:48,document_click,Technical Documents,Technical Information,failed,broken_link
E01973,S0287,Manufacturer,The White,2026-07-02 17:50:47,verification,Verify Product Passport,Verify with Spherity,success,none
E01974,S0287,Manufacturer,The White,2026-07-02 17:49:16,tab_click,Technical Documents,Technical Documents,success,none
E01975,S0287,Manufacturer,The White,2026-07-02 17:52:21,verification,Verify Product Passport,Verify with Spherity,success,none
E01976,S0288,Customer,The White,2026-07-03 06:34:39,verification,Verify Product Passport,Verify with Spherity,success,none
E01977,S0288,Customer,The White,2026-07-03 06:35:44,tab_click,Technical Documents,Technical Documents,success,none
E01978,S0288,Customer,The White,2026-07-03 06:37:40,document_click,Technical Documents,Safety Data Sheet,failed,broken_link
E01979,S0288,Customer,The White,2026-07-03 06:36:21,page_view,DPP Landing Page,Open DPP Page,success,none
E01980,S0288,Customer,The White,2026-07-03 06:36:41,verification,Verify Product Passport,Verify with Spherity,success,none
E01981,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:16:31,tab_click,Technical Documents,Technical Documents,success,none
E01982,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:15:20,export,Export Product Passport,Export as JSON,success,none
E01983,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:15:39,error,Energy Overview,System Error,failed,missing_data
E01984,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:14:53,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E01985,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:16:04,export,Export Product Passport,Export as JSON,failed,failed_export
E01986,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:15:45,export,Export Product Passport,Export as PDF,success,none
E01987,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:15:58,error,Export Product Passport,System Error,failed,broken_link
E01988,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:15:41,document_click,Technical Documents,Sustainability Data Sheet,success,none
E01989,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:16:50,error,Verify Product Passport,System Error,failed,broken_link
E01990,S0289,Manufacturer,Hot Rolled Coil,2026-07-07 09:13:45,tab_click,Machine Energy,Machine Energy,success,none
E01991,S0290,Auditor,Stainless Steel Sheet,2026-07-06 16:58:40,tab_click,Paint Material,Paint Material,success,none
E01992,S0290,Auditor,Stainless Steel Sheet,2026-07-06 17:00:20,error,Verify Product Passport,System Error,failed,broken_link
E01993,S0291,Customer,Hot Rolled Coil,2026-07-05 08:04:56,page_view,DPP Landing Page,Open DPP Page,success,none
E01994,S0291,Customer,Hot Rolled Coil,2026-07-05 08:06:39,tab_click,General Information,General Information,success,none
E01995,S0291,Customer,Hot Rolled Coil,2026-07-05 08:05:39,export,Export Product Passport,Export as JSON,success,none
E01996,S0291,Customer,Hot Rolled Coil,2026-07-05 08:03:58,login,Authentication,Log in,success,none
E01997,S0291,Customer,Hot Rolled Coil,2026-07-05 08:06:56,tab_click,Technical Documents,Technical Documents,success,none
E01998,S0291,Customer,Hot Rolled Coil,2026-07-05 08:05:32,error,Export Product Passport,System Error,failed,api_timeout
E01999,S0291,Customer,Hot Rolled Coil,2026-07-05 08:03:13,page_view,DPP Landing Page,Open DPP Page,success,none
E02000,S0291,Customer,Hot Rolled Coil,2026-07-05 08:01:30,tab_click,Technical Documents,Technical Documents,success,none
E02001,S0292,Recycler,The White,2026-07-05 00:52:15,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02002,S0292,Recycler,The White,2026-07-05 00:54:30,document_click,Technical Documents,Sustainability Data Sheet,failed,broken_link
E02003,S0292,Recycler,The White,2026-07-05 00:55:50,tab_click,Packaging,Packaging,success,none
E02004,S0292,Recycler,The White,2026-07-05 00:54:52,tab_click,Paint Material,Paint Material,success,none
E02005,S0292,Recycler,The White,2026-07-05 00:57:03,error,Technical Documents,System Error,failed,missing_data
E02006,S0292,Recycler,The White,2026-07-05 00:52:10,tab_click,Technical Documents,Technical Documents,success,none
E02007,S0292,Recycler,The White,2026-07-05 00:55:11,tab_click,Energy Overview,Energy Overview,success,none
E02008,S0292,Recycler,The White,2026-07-05 00:53:47,verification,Verify Product Passport,Verify with Spherity,success,none
E02009,S0293,Customer,Steel Coil A,2026-07-06 15:22:30,tab_click,Energy Overview,Energy Overview,success,none
E02010,S0293,Customer,Steel Coil A,2026-07-06 15:23:34,verification,Verify Product Passport,Verify with Spherity,success,none
E02011,S0293,Customer,Steel Coil A,2026-07-06 15:22:30,tab_click,Technical Documents,Technical Documents,success,none
E02012,S0293,Customer,Steel Coil A,2026-07-06 15:22:53,tab_click,Anomalies,Anomalies,success,none
E02013,S0293,Customer,Steel Coil A,2026-07-06 15:22:57,document_click,Technical Documents,Safety Data Sheet,success,none
E02014,S0293,Customer,Steel Coil A,2026-07-06 15:21:11,export,Export Product Passport,Export as PDF,success,none
E02015,S0293,Customer,Steel Coil A,2026-07-06 15:21:22,tab_click,Energy Overview,Energy Overview,success,none
E02016,S0293,Customer,Steel Coil A,2026-07-06 15:23:34,export,Export Product Passport,Export as JSON,success,none
E02017,S0293,Customer,Steel Coil A,2026-07-06 15:20:10,login,Authentication,Log in,success,none
E02018,S0293,Customer,Steel Coil A,2026-07-06 15:23:36,tab_click,Packaging,Packaging,success,none
E02019,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:24:13,login,Authentication,Log in,success,none
E02020,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:18:47,document_click,Technical Documents,Technical Information,success,none
E02021,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:21:34,export,Export Product Passport,Export as PDF,success,none
E02022,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:21:00,tab_click,Machine Energy,Machine Energy,success,none
E02023,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:24:34,verification,Verify Product Passport,Verify with Spherity,success,none
E02024,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:19:43,tab_click,Energy Overview,Energy Overview,success,none
E02025,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:25:59,verification,Verify Product Passport,Verify with Spherity,success,none
E02026,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:24:39,tab_click,Technical Documents,Technical Documents,success,none
E02027,S0294,Internal User,Stainless Steel Sheet,2026-07-06 13:23:31,tab_click,Technical Documents,Technical Documents,success,none
E02028,S0295,Customer,The White,2026-07-04 19:55:49,tab_click,Energy Overview,Energy Overview,success,none
E02029,S0295,Customer,The White,2026-07-04 19:55:56,export,Export Product Passport,Export as PDF,success,none
E02030,S0295,Customer,The White,2026-07-04 19:55:44,document_click,Technical Documents,Energy Report,success,none
E02031,S0295,Customer,The White,2026-07-04 19:56:25,document_click,Technical Documents,Sustainability Data Sheet,failed,broken_link
E02032,S0296,Internal User,The White,2026-07-04 01:51:05,tab_click,General Information,General Information,success,none
E02033,S0296,Internal User,The White,2026-07-04 01:51:26,document_click,Technical Documents,Safety Data Sheet,success,none
E02034,S0296,Internal User,The White,2026-07-04 01:50:29,tab_click,General Information,General Information,success,none
E02035,S0296,Internal User,The White,2026-07-04 01:50:26,tab_click,Technical Documents,Technical Documents,success,none
E02036,S0296,Internal User,The White,2026-07-04 01:48:31,document_click,Technical Documents,Technical Information,success,none
E02037,S0296,Internal User,The White,2026-07-04 01:47:48,export,Export Product Passport,Export as CSV,success,none
E02038,S0297,Customer,The White,2026-07-01 14:01:05,tab_click,General Information,General Information,success,none
E02039,S0297,Customer,The White,2026-07-01 13:56:30,page_view,DPP Landing Page,Open DPP Page,success,none
E02040,S0297,Customer,The White,2026-07-01 13:59:41,document_click,Technical Documents,Energy Report,success,none
E02041,S0297,Customer,The White,2026-07-01 14:00:31,document_click,Technical Documents,Safety Data Sheet,success,none
E02042,S0297,Customer,The White,2026-07-01 13:56:19,export,Export Product Passport,Export as PDF,success,none
E02043,S0297,Customer,The White,2026-07-01 14:01:01,export,Export Product Passport,Export as PDF,success,none
E02044,S0297,Customer,The White,2026-07-01 13:58:17,page_view,DPP Landing Page,Open DPP Page,success,none
E02045,S0297,Customer,The White,2026-07-01 14:00:06,tab_click,Energy Overview,Energy Overview,success,none
E02046,S0298,Recycler,The White,2026-07-05 20:35:08,page_view,DPP Landing Page,Open DPP Page,success,none
E02047,S0298,Recycler,The White,2026-07-05 20:32:01,export,Export Product Passport,Export as PDF,success,none
E02048,S0298,Recycler,The White,2026-07-05 20:31:58,tab_click,Technical Documents,Technical Documents,success,none
E02049,S0298,Recycler,The White,2026-07-05 20:32:30,page_view,DPP Landing Page,Open DPP Page,success,none
E02050,S0299,Manufacturer,The White,2026-07-07 00:34:31,tab_click,General Information,General Information,success,none
E02051,S0299,Manufacturer,The White,2026-07-07 00:33:36,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02052,S0299,Manufacturer,The White,2026-07-07 00:38:16,page_view,DPP Landing Page,Open DPP Page,success,none
E02053,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:05:58,tab_click,Anomalies,Anomalies,success,none
E02054,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:04:32,tab_click,Anomalies,Anomalies,success,none
E02055,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:03:49,tab_click,General Information,General Information,success,none
E02056,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:06:01,login,Authentication,Log in,success,none
E02057,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:06:05,tab_click,Technical Documents,Technical Documents,success,none
E02058,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:06:46,tab_click,Machine Energy,Machine Energy,success,none
E02059,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:05:19,document_click,Technical Documents,Safety Data Sheet,success,none
E02060,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:06:38,verification,Verify Product Passport,Verify with Spherity,success,none
E02061,S0300,Manufacturer,Stainless Steel Sheet,2026-07-02 00:04:37,tab_click,Machine Energy,Machine Energy,success,none
E02062,S0301,Manufacturer,The White,2026-07-07 14:53:30,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02063,S0301,Manufacturer,The White,2026-07-07 14:53:28,export,Export Product Passport,Export as PDF,success,none
E02064,S0301,Manufacturer,The White,2026-07-07 14:54:02,tab_click,Machine Energy,Machine Energy,success,none
E02065,S0301,Manufacturer,The White,2026-07-07 14:54:38,tab_click,Anomalies,Anomalies,success,none
E02066,S0301,Manufacturer,The White,2026-07-07 14:55:49,tab_click,Technical Documents,Technical Documents,success,none
E02067,S0302,Customer,Steel Coil A,2026-07-06 09:53:19,document_click,Technical Documents,Technical Information,success,none
E02068,S0302,Customer,Steel Coil A,2026-07-06 09:55:46,tab_click,Packaging,Packaging,success,none
E02069,S0302,Customer,Steel Coil A,2026-07-06 09:55:49,document_click,Technical Documents,Safety Data Sheet,success,none
E02070,S0302,Customer,Steel Coil A,2026-07-06 09:56:31,tab_click,Anomalies,Anomalies,success,none
E02071,S0302,Customer,Steel Coil A,2026-07-06 09:54:52,tab_click,Anomalies,Anomalies,success,none
E02072,S0302,Customer,Steel Coil A,2026-07-06 09:54:04,page_view,DPP Landing Page,Open DPP Page,success,none
E02073,S0302,Customer,Steel Coil A,2026-07-06 09:53:32,document_click,Technical Documents,Safety Data Sheet,success,none
E02074,S0302,Customer,Steel Coil A,2026-07-06 09:54:25,document_click,Technical Documents,Technical Information,success,none
E02075,S0302,Customer,Steel Coil A,2026-07-06 09:54:10,tab_click,Energy Overview,Energy Overview,success,none
E02076,S0303,Manufacturer,The White,2026-07-01 12:21:07,tab_click,Anomalies,Anomalies,success,none
E02077,S0303,Manufacturer,The White,2026-07-01 12:23:30,error,Energy Overview,System Error,failed,missing_data
E02078,S0303,Manufacturer,The White,2026-07-01 12:22:53,document_click,Technical Documents,Certificate of Conformity,success,none
E02079,S0303,Manufacturer,The White,2026-07-01 12:23:15,export,Export Product Passport,Export as CSV,success,none
E02080,S0303,Manufacturer,The White,2026-07-01 12:25:28,page_view,DPP Landing Page,Open DPP Page,success,none
E02081,S0303,Manufacturer,The White,2026-07-01 12:20:41,tab_click,Anomalies,Anomalies,success,none
E02082,S0303,Manufacturer,The White,2026-07-01 12:23:36,tab_click,Energy Overview,Energy Overview,success,none
E02083,S0303,Manufacturer,The White,2026-07-01 12:24:49,document_click,Technical Documents,Certificate of Conformity,success,none
E02084,S0304,Manufacturer,Steel Coil A,2026-07-01 16:43:35,page_view,DPP Landing Page,Open DPP Page,success,none
E02085,S0304,Manufacturer,Steel Coil A,2026-07-01 16:44:40,export,Export Product Passport,Export as JSON,success,none
E02086,S0304,Manufacturer,Steel Coil A,2026-07-01 16:44:54,export,Export Product Passport,Export as PDF,success,none
E02087,S0304,Manufacturer,Steel Coil A,2026-07-01 16:44:03,export,Export Product Passport,Export as PDF,success,none
E02088,S0304,Manufacturer,Steel Coil A,2026-07-01 16:44:26,tab_click,Anomalies,Anomalies,success,none
E02089,S0304,Manufacturer,Steel Coil A,2026-07-01 16:44:28,document_click,Technical Documents,Technical Information,success,none
E02090,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:37:01,tab_click,Machine Energy,Machine Energy,success,none
E02091,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:37:21,tab_click,Paint Material,Paint Material,success,none
E02092,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:36:26,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02093,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:36:26,tab_click,General Information,General Information,success,none
E02094,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:37:16,document_click,Technical Documents,Safety Data Sheet,success,none
E02095,S0305,Customer,Stainless Steel Sheet,2026-07-02 22:37:51,document_click,Technical Documents,Energy Report,success,none
E02096,S0306,Internal User,Steel Coil A,2026-07-01 10:09:17,tab_click,Technical Documents,Technical Documents,success,none
E02097,S0306,Internal User,Steel Coil A,2026-07-01 10:08:17,export,Export Product Passport,Export as JSON,success,none
E02098,S0306,Internal User,Steel Coil A,2026-07-01 10:10:19,error,Verify Product Passport,System Error,failed,broken_link
E02099,S0306,Internal User,Steel Coil A,2026-07-01 10:08:35,document_click,Technical Documents,Energy Report,success,none
E02100,S0306,Internal User,Steel Coil A,2026-07-01 10:10:09,tab_click,Paint Material,Paint Material,success,none
E02101,S0307,Customer,The White,2026-07-07 21:14:09,error,Export Product Passport,System Error,failed,api_timeout
E02102,S0307,Customer,The White,2026-07-07 21:13:38,tab_click,Technical Documents,Technical Documents,success,none
E02103,S0307,Customer,The White,2026-07-07 21:14:33,verification,Verify Product Passport,Verify with Spherity,success,none
E02104,S0307,Customer,The White,2026-07-07 21:14:01,tab_click,Paint Material,Paint Material,success,none
E02105,S0307,Customer,The White,2026-07-07 21:13:51,page_view,DPP Landing Page,Open DPP Page,success,none
E02106,S0307,Customer,The White,2026-07-07 21:14:44,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02107,S0307,Customer,The White,2026-07-07 21:14:46,document_click,Technical Documents,Certificate of Conformity,success,none
E02108,S0307,Customer,The White,2026-07-07 21:14:43,verification,Verify Product Passport,Verify with Spherity,failed,failed_verification
E02109,S0307,Customer,The White,2026-07-07 21:13:24,document_click,Technical Documents,Technical Information,success,none
E02110,S0307,Customer,The White,2026-07-07 21:13:24,tab_click,Energy Overview,Energy Overview,success,none
E02111,S0308,Customer,The White,2026-07-06 09:18:31,page_view,DPP Landing Page,Open DPP Page,success,none
E02112,S0308,Customer,The White,2026-07-06 09:20:34,tab_click,Technical Documents,Technical Documents,success,none
E02113,S0308,Customer,The White,2026-07-06 09:22:19,tab_click,General Information,General Information,success,none
E02114,S0308,Customer,The White,2026-07-06 09:20:33,page_view,DPP Landing Page,Open DPP Page,success,none
E02115,S0308,Customer,The White,2026-07-06 09:21:45,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02116,S0308,Customer,The White,2026-07-06 09:19:45,tab_click,Machine Energy,Machine Energy,success,none
E02117,S0308,Customer,The White,2026-07-06 09:20:46,verification,Verify Product Passport,Verify with Spherity,failed,failed_verification
E02118,S0308,Customer,The White,2026-07-06 09:20:21,document_click,Technical Documents,Technical Information,success,none
E02119,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:10:34,tab_click,Machine Energy,Machine Energy,success,none
E02120,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:12:13,page_view,DPP Landing Page,Open DPP Page,success,none
E02121,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:12:57,page_view,DPP Landing Page,Open DPP Page,success,none
E02122,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:13:54,tab_click,Paint Material,Paint Material,success,none
E02123,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:10:48,tab_click,General Information,General Information,success,none
E02124,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:14:37,error,Machine Energy,System Error,failed,missing_data
E02125,S0309,Recycler,Hot Rolled Coil,2026-07-04 09:14:45,export,Export Product Passport,Export as JSON,success,none
E02126,S0310,Customer,Wire Rod,2026-07-05 16:46:34,document_click,Technical Documents,Energy Report,success,none
E02127,S0310,Customer,Wire Rod,2026-07-05 16:46:29,tab_click,Anomalies,Anomalies,success,none
E02128,S0310,Customer,Wire Rod,2026-07-05 16:43:20,tab_click,Paint Material,Paint Material,success,none
E02129,S0310,Customer,Wire Rod,2026-07-05 16:43:16,export,Export Product Passport,Export as PDF,success,none
E02130,S0311,Internal User,The White,2026-07-03 14:35:03,export,Export Product Passport,Export as PDF,success,none
E02131,S0311,Internal User,The White,2026-07-03 14:34:06,page_view,DPP Landing Page,Open DPP Page,success,none
E02132,S0311,Internal User,The White,2026-07-03 14:33:37,tab_click,General Information,General Information,success,none
E02133,S0311,Internal User,The White,2026-07-03 14:34:19,tab_click,Paint Material,Paint Material,success,none
E02134,S0311,Internal User,The White,2026-07-03 14:30:56,verification,Verify Product Passport,Verify with Spherity,success,none
E02135,S0311,Internal User,The White,2026-07-03 14:32:04,document_click,Technical Documents,Technical Information,success,none
E02136,S0312,Internal User,Wire Rod,2026-07-02 11:43:45,export,Export Product Passport,Export as PDF,success,none
E02137,S0312,Internal User,Wire Rod,2026-07-02 11:46:57,document_click,Technical Documents,Safety Data Sheet,success,none
E02138,S0312,Internal User,Wire Rod,2026-07-02 11:43:52,tab_click,Paint Material,Paint Material,success,none
E02139,S0312,Internal User,Wire Rod,2026-07-02 11:44:08,login,Authentication,Log in,success,none
E02140,S0313,Customer,Hot Rolled Coil,2026-07-02 01:34:43,verification,Verify Product Passport,Verify with Spherity,success,none
E02141,S0313,Customer,Hot Rolled Coil,2026-07-02 01:36:34,tab_click,Technical Documents,Technical Documents,success,none
E02142,S0313,Customer,Hot Rolled Coil,2026-07-02 01:35:19,tab_click,Packaging,Packaging,success,none
E02143,S0313,Customer,Hot Rolled Coil,2026-07-02 01:34:35,document_click,Technical Documents,Safety Data Sheet,success,none
E02144,S0313,Customer,Hot Rolled Coil,2026-07-02 01:35:28,tab_click,Anomalies,Anomalies,success,none
E02145,S0313,Customer,Hot Rolled Coil,2026-07-02 01:37:22,tab_click,Paint Material,Paint Material,success,none
E02146,S0313,Customer,Hot Rolled Coil,2026-07-02 01:34:32,tab_click,General Information,General Information,success,none
E02147,S0313,Customer,Hot Rolled Coil,2026-07-02 01:37:09,export,Export Product Passport,Export as PDF,success,none
E02148,S0313,Customer,Hot Rolled Coil,2026-07-02 01:36:55,page_view,DPP Landing Page,Open DPP Page,success,none
E02149,S0313,Customer,Hot Rolled Coil,2026-07-02 01:35:07,tab_click,Technical Documents,Technical Documents,success,none
E02150,S0314,Recycler,The White,2026-07-01 18:55:12,page_view,DPP Landing Page,Open DPP Page,success,none
E02151,S0314,Recycler,The White,2026-07-01 18:54:59,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E02152,S0314,Recycler,The White,2026-07-01 18:55:44,export,Export Product Passport,Export as PDF,success,none
E02153,S0314,Recycler,The White,2026-07-01 18:56:05,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02154,S0314,Recycler,The White,2026-07-01 18:56:12,tab_click,Machine Energy,Machine Energy,success,none
E02155,S0314,Recycler,The White,2026-07-01 18:55:14,document_click,Technical Documents,Safety Data Sheet,failed,broken_link
E02156,S0314,Recycler,The White,2026-07-01 18:56:21,verification,Verify Product Passport,Verify with Spherity,success,none
E02157,S0314,Recycler,The White,2026-07-01 18:55:55,login,Authentication,Log in,failed,access_denied
E02158,S0315,Auditor,Steel Coil A,2026-07-03 02:43:15,tab_click,Packaging,Packaging,success,none
E02159,S0315,Auditor,Steel Coil A,2026-07-03 02:42:57,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02160,S0316,Recycler,The White,2026-07-02 16:29:16,login,Authentication,Log in,success,none
E02161,S0316,Recycler,The White,2026-07-02 16:30:04,login,Authentication,Log in,success,none
E02162,S0316,Recycler,The White,2026-07-02 16:28:07,login,Authentication,Log in,failed,access_denied
E02163,S0316,Recycler,The White,2026-07-02 16:30:41,document_click,Technical Documents,Energy Report,success,none
E02164,S0316,Recycler,The White,2026-07-02 16:28:32,document_click,Technical Documents,Safety Data Sheet,success,none
E02165,S0316,Recycler,The White,2026-07-02 16:27:30,error,Technical Documents,System Error,failed,api_timeout
E02166,S0316,Recycler,The White,2026-07-02 16:30:30,tab_click,Technical Documents,Technical Documents,success,none
E02167,S0316,Recycler,The White,2026-07-02 16:31:29,error,Technical Documents,System Error,failed,api_timeout
E02168,S0316,Recycler,The White,2026-07-02 16:30:26,tab_click,Paint Material,Paint Material,success,none
E02169,S0316,Recycler,The White,2026-07-02 16:28:41,page_view,DPP Landing Page,Open DPP Page,success,none
E02170,S0316,Recycler,The White,2026-07-02 16:28:58,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02171,S0316,Recycler,The White,2026-07-02 16:31:29,tab_click,Technical Documents,Technical Documents,success,none
E02172,S0316,Recycler,The White,2026-07-02 16:31:35,tab_click,Machine Energy,Machine Energy,success,none
E02173,S0317,Customer,The White,2026-07-06 16:10:52,document_click,Technical Documents,Sustainability Data Sheet,failed,broken_link
E02174,S0317,Customer,The White,2026-07-06 16:10:36,tab_click,Technical Documents,Technical Documents,success,none
E02175,S0317,Customer,The White,2026-07-06 16:10:57,login,Authentication,Log in,success,none
E02176,S0317,Customer,The White,2026-07-06 16:09:01,document_click,Technical Documents,Sustainability Data Sheet,success,none
E02177,S0317,Customer,The White,2026-07-06 16:09:34,page_view,DPP Landing Page,Open DPP Page,success,none
E02178,S0317,Customer,The White,2026-07-06 16:11:32,document_click,Technical Documents,Energy Report,success,none
E02179,S0318,Recycler,Stainless Steel Sheet,2026-07-04 18:12:51,document_click,Technical Documents,Interoperability Test Case Documentation,success,none
E02180,S0318,Recycler,Stainless Steel Sheet,2026-07-04 18:10:32,tab_click,Anomalies,Anomalies,success,none
E02181,S0318,Recycler,Stainless Steel Sheet,2026-07-04 18:10:39,verification,Verify Product Passport,Verify with Spherity,success,none
E02182,S0318,Recycler,Stainless Steel Sheet,2026-07-04 18:07:11,export,Export Product Passport,Export as PDF,success,none
E02183,S0318,Recycler,Stainless Steel Sheet,2026-07-04 18:05:27,document_click,Technical Documents,Energy Report,success,none
E02184,S0319,Auditor,Wire Rod,2026-07-05 23:15:54,export,Export Product Passport,Export as JSON,success,none
E02185,S0319,Auditor,Wire Rod,2026-07-05 23:16:32,verification,Verify Product Passport,Verify with Spherity,success,none
E02186,S0319,Auditor,Wire Rod,2026-07-05 23:17:48,tab_click,Packaging,Packaging,success,none
E02187,S0319,Auditor,Wire Rod,2026-07-05 23:16:50,tab_click,Technical Documents,Technical Documents,success,none
E02188,S0319,Auditor,Wire Rod,2026-07-05 23:18:53,verification,Verify Product Passport,Verify with Spherity,success,none
E02189,S0319,Auditor,Wire Rod,2026-07-05 23:17:21,tab_click,Energy Overview,Energy Overview,success,none
E02190,S0319,Auditor,Wire Rod,2026-07-05 23:17:01,tab_click,Packaging,Packaging,success,none
E02191,S0319,Auditor,Wire Rod,2026-07-05 23:17:33,tab_click,General Information,General Information,success,none
E02192,S0320,Recycler,Wire Rod,2026-07-06 11:05:33,document_click,Technical Documents,Energy Report,success,none
E02193,S0320,Recycler,Wire Rod,2026-07-06 11:06:21,page_view,DPP Landing Page,Open DPP Page,success,none
E02194,S0321,Auditor,The White,2026-07-07 16:36:18,verification,Verify Product Passport,Verify with Spherity,success,none
